start_ts,end_ts,day_ahead,consecutive,negative_hours
2025-10-14 07:15:00+00:00,2025-10-14 07:30:00+00:00,15.383,0,0
2025-10-14 07:30:00+00:00,2025-10-14 07:45:00+00:00,13.411,0,0
2025-10-14 07:45:00+00:00,2025-10-14 08:00:00+00:00,12.213,0,0
2025-10-14 08:00:00+00:00,2025-10-14 08:15:00+00:00,18.081,0,0
2025-10-14 08:15:00+00:00,2025-10-14 08:30:00+00:00,13.293,0,0
2025-10-14 08:30:00+00:00,2025-10-14 08:45:00+00:00,11.651,0,0
2025-10-14 08:45:00+00:00,2025-10-14 09:00:00+00:00,10.865,0,0
2025-10-14 09:00:00+00:00,2025-10-14 09:15:00+00:00,13.503,0,0
2025-10-14 09:15:00+00:00,2025-10-14 09:30:00+00:00,12.093,0,0
2025-10-14 09:30:00+00:00,2025-10-14 09:45:00+00:00,11.602,0,0
2025-10-14 09:45:00+00:00,2025-10-14 10:00:00+00:00,10.74,0,0
2025-10-14 10:00:00+00:00,2025-10-14 10:15:00+00:00,11.29,0,0
2025-10-14 10:15:00+00:00,2025-10-14 10:30:00+00:00,11.169,0,0
2025-10-14 10:30:00+00:00,2025-10-14 10:45:00+00:00,10.738,0,0
2025-10-14 10:45:00+00:00,2025-10-14 11:00:00+00:00,9.862,0,0
2025-10-14 11:00:00+00:00,2025-10-14 11:15:00+00:00,10.484,0,0
2025-10-14 11:15:00+00:00,2025-10-14 11:30:00+00:00,10.249,0,0
2025-10-14 11:30:00+00:00,2025-10-14 11:45:00+00:00,10.349,0,0
2025-10-14 11:45:00+00:00,2025-10-14 12:00:00+00:00,10.117,0,0
2025-10-14 12:00:00+00:00,2025-10-14 12:15:00+00:00,8.618,0,0
2025-10-14 12:15:00+00:00,2025-10-14 12:30:00+00:00,10.081,0,0
2025-10-14 12:30:00+00:00,2025-10-14 12:45:00+00:00,10.864,0,0
2025-10-14 12:45:00+00:00,2025-10-14 13:00:00+00:00,12.543,0,0
2025-10-14 13:00:00+00:00,2025-10-14 13:15:00+00:00,10.187,0,0
2025-10-14 13:15:00+00:00,2025-10-14 13:30:00+00:00,11.29,0,0
2025-10-14 13:30:00+00:00,2025-10-14 13:45:00+00:00,11.814,0,0
2025-10-14 13:45:00+00:00,2025-10-14 14:00:00+00:00,15.619,0,0
2025-10-14 14:00:00+00:00,2025-10-14 14:15:00+00:00,9.104,0,0
2025-10-14 14:15:00+00:00,2025-10-14 14:30:00+00:00,11.609,0,0
2025-10-14 14:30:00+00:00,2025-10-14 14:45:00+00:00,15.495,0,0
2025-10-14 14:45:00+00:00,2025-10-14 15:00:00+00:00,22.432,0,0
2025-10-14 15:00:00+00:00,2025-10-14 15:15:00+00:00,11.394,0,0
2025-10-14 15:15:00+00:00,2025-10-14 15:30:00+00:00,14.51,0,0
2025-10-14 15:30:00+00:00,2025-10-14 15:45:00+00:00,23.896,0,0
2025-10-14 15:45:00+00:00,2025-10-14 16:00:00+00:00,37.878,0,0
2025-10-14 16:00:00+00:00,2025-10-14 16:15:00+00:00,27.481,0,0
2025-10-14 16:15:00+00:00,2025-10-14 16:30:00+00:00,36.184,0,0
2025-10-14 16:30:00+00:00,2025-10-14 16:45:00+00:00,47.48,0,0
2025-10-14 16:45:00+00:00,2025-10-14 17:00:00+00:00,50.838,0,0
2025-10-14 17:00:00+00:00,2025-10-14 17:15:00+00:00,49.394,0,0
2025-10-14 17:15:00+00:00,2025-10-14 17:30:00+00:00,44.863,0,0
2025-10-14 17:30:00+00:00,2025-10-14 17:45:00+00:00,37.998,0,0
2025-10-14 17:45:00+00:00,2025-10-14 18:00:00+00:00,30.627,0,0
2025-10-14 18:00:00+00:00,2025-10-14 18:15:00+00:00,33.22,0,0
2025-10-14 18:15:00+00:00,2025-10-14 18:30:00+00:00,24.283,0,0
2025-10-14 18:30:00+00:00,2025-10-14 18:45:00+00:00,18.17,0,0
2025-10-14 18:45:00+00:00,2025-10-14 19:00:00+00:00,14.519,0,0
2025-10-14 19:00:00+00:00,2025-10-14 19:15:00+00:00,21.42,0,0
2025-10-14 19:15:00+00:00,2025-10-14 19:30:00+00:00,16.507,0,0
2025-10-14 19:30:00+00:00,2025-10-14 19:45:00+00:00,14.691,0,0
2025-10-14 19:45:00+00:00,2025-10-14 20:00:00+00:00,12.598,0,0
2025-10-14 20:00:00+00:00,2025-10-14 20:15:00+00:00,14.69,0,0
2025-10-14 20:15:00+00:00,2025-10-14 20:30:00+00:00,13.257,0,0
2025-10-14 20:30:00+00:00,2025-10-14 20:45:00+00:00,12.309,0,0
2025-10-14 20:45:00+00:00,2025-10-14 21:00:00+00:00,11.687,0,0
2025-10-14 21:00:00+00:00,2025-10-14 21:15:00+00:00,12.395,0,0
2025-10-14 21:15:00+00:00,2025-10-14 21:30:00+00:00,11.801,0,0
2025-10-14 21:30:00+00:00,2025-10-14 21:45:00+00:00,11.063,0,0
2025-10-14 21:45:00+00:00,2025-10-14 22:00:00+00:00,10.885,0,0
2025-10-14 22:00:00+00:00,2025-10-14 22:15:00+00:00,12.026,0,0
2025-10-14 22:15:00+00:00,2025-10-14 22:30:00+00:00,11.609,0,0
2025-10-14 22:30:00+00:00,2025-10-14 22:45:00+00:00,11.353,0,0
2025-10-14 22:45:00+00:00,2025-10-14 23:00:00+00:00,11.197,0,0
2025-10-14 23:00:00+00:00,2025-10-14 23:15:00+00:00,11.716,0,0
2025-10-14 23:15:00+00:00,2025-10-14 23:30:00+00:00,11.245,0,0
2025-10-14 23:30:00+00:00,2025-10-14 23:45:00+00:00,11.016,0,0
2025-10-14 23:45:00+00:00,2025-10-15 00:00:00+00:00,10.769,0,0
2025-10-15 00:00:00+00:00,2025-10-15 00:15:00+00:00,11.015,0,0
2025-10-15 00:15:00+00:00,2025-10-15 00:30:00+00:00,10.838,0,0
2025-10-15 00:30:00+00:00,2025-10-15 00:45:00+00:00,10.629,0,0
2025-10-15 00:45:00+00:00,2025-10-15 01:00:00+00:00,10.59,0,0
2025-10-15 01:00:00+00:00,2025-10-15 01:15:00+00:00,10.598,0,0
2025-10-15 01:15:00+00:00,2025-10-15 01:30:00+00:00,10.494,0,0
2025-10-15 01:30:00+00:00,2025-10-15 01:45:00+00:00,10.143,0,0
2025-10-15 01:45:00+00:00,2025-10-15 02:00:00+00:00,10.212,0,0
2025-10-15 02:00:00+00:00,2025-10-15 02:15:00+00:00,10.206,0,0
2025-10-15 02:15:00+00:00,2025-10-15 02:30:00+00:00,10.476,0,0
2025-10-15 02:30:00+00:00,2025-10-15 02:45:00+00:00,10.721,0,0
2025-10-15 02:45:00+00:00,2025-10-15 03:00:00+00:00,11.189,0,0
2025-10-15 03:00:00+00:00,2025-10-15 03:15:00+00:00,10.885,0,0
2025-10-15 03:15:00+00:00,2025-10-15 03:30:00+00:00,11.274,0,0
2025-10-15 03:30:00+00:00,2025-10-15 03:45:00+00:00,11.66,0,0
2025-10-15 03:45:00+00:00,2025-10-15 04:00:00+00:00,11.94,0,0
2025-10-15 04:00:00+00:00,2025-10-15 04:15:00+00:00,11.712,0,0
2025-10-15 04:15:00+00:00,2025-10-15 04:30:00+00:00,13.133,0,0
2025-10-15 04:30:00+00:00,2025-10-15 04:45:00+00:00,16.435,0,0
2025-10-15 04:45:00+00:00,2025-10-15 05:00:00+00:00,19.504,0,0
2025-10-15 05:00:00+00:00,2025-10-15 05:15:00+00:00,21.175,0,0
2025-10-15 05:15:00+00:00,2025-10-15 05:30:00+00:00,27.01,0,0
2025-10-15 05:30:00+00:00,2025-10-15 05:45:00+00:00,31.958,0,0
2025-10-15 05:45:00+00:00,2025-10-15 06:00:00+00:00,31.353,0,0
2025-10-15 06:00:00+00:00,2025-10-15 06:15:00+00:00,35.461,0,0
2025-10-15 06:15:00+00:00,2025-10-15 06:30:00+00:00,30.477,0,0
2025-10-15 06:30:00+00:00,2025-10-15 06:45:00+00:00,24.713,0,0
2025-10-15 06:45:00+00:00,2025-10-15 07:00:00+00:00,19.828,0,0
2025-10-15 07:00:00+00:00,2025-10-15 07:15:00+00:00,25.211,0,0
2025-10-15 07:15:00+00:00,2025-10-15 07:30:00+00:00,19.767,0,0
2025-10-15 07:30:00+00:00,2025-10-15 07:45:00+00:00,14.343,0,0
2025-10-15 07:45:00+00:00,2025-10-15 08:00:00+00:00,13.1,0,0
2025-10-15 08:00:00+00:00,2025-10-15 08:15:00+00:00,18.444,0,0
2025-10-15 08:15:00+00:00,2025-10-15 08:30:00+00:00,14.101,0,0
2025-10-15 08:30:00+00:00,2025-10-15 08:45:00+00:00,13.188,0,0
2025-10-15 08:45:00+00:00,2025-10-15 09:00:00+00:00,11.21,0,0
2025-10-15 09:00:00+00:00,2025-10-15 09:15:00+00:00,14.577,0,0
2025-10-15 09:15:00+00:00,2025-10-15 09:30:00+00:00,13.042,0,0
2025-10-15 09:30:00+00:00,2025-10-15 09:45:00+00:00,11.722,0,0
2025-10-15 09:45:00+00:00,2025-10-15 10:00:00+00:00,11.101,0,0
2025-10-15 10:00:00+00:00,2025-10-15 10:15:00+00:00,12.791,0,0
2025-10-15 10:15:00+00:00,2025-10-15 10:30:00+00:00,12.404,0,0
2025-10-15 10:30:00+00:00,2025-10-15 10:45:00+00:00,11.592,0,0
2025-10-15 10:45:00+00:00,2025-10-15 11:00:00+00:00,10.983,0,0
2025-10-15 11:00:00+00:00,2025-10-15 11:15:00+00:00,11.801,0,0
2025-10-15 11:15:00+00:00,2025-10-15 11:30:00+00:00,11.582,0,0
2025-10-15 11:30:00+00:00,2025-10-15 11:45:00+00:00,11.1,0,0
2025-10-15 11:45:00+00:00,2025-10-15 12:00:00+00:00,10.668,0,0
2025-10-15 12:00:00+00:00,2025-10-15 12:15:00+00:00,10.751,0,0
2025-10-15 12:15:00+00:00,2025-10-15 12:30:00+00:00,10.968,0,0
2025-10-15 12:30:00+00:00,2025-10-15 12:45:00+00:00,11.698,0,0
2025-10-15 12:45:00+00:00,2025-10-15 13:00:00+00:00,12.74,0,0
2025-10-15 13:00:00+00:00,2025-10-15 13:15:00+00:00,10.37,0,0
2025-10-15 13:15:00+00:00,2025-10-15 13:30:00+00:00,10.764,0,0
2025-10-15 13:30:00+00:00,2025-10-15 13:45:00+00:00,12.493,0,0
2025-10-15 13:45:00+00:00,2025-10-15 14:00:00+00:00,15.43,0,0
2025-10-15 14:00:00+00:00,2025-10-15 14:15:00+00:00,10.151,0,0
2025-10-15 14:15:00+00:00,2025-10-15 14:30:00+00:00,11.871,0,0
2025-10-15 14:30:00+00:00,2025-10-15 14:45:00+00:00,14.798,0,0
2025-10-15 14:45:00+00:00,2025-10-15 15:00:00+00:00,17.457,0,0
2025-10-15 15:00:00+00:00,2025-10-15 15:15:00+00:00,10.502,0,0
2025-10-15 15:15:00+00:00,2025-10-15 15:30:00+00:00,13.03,0,0
2025-10-15 15:30:00+00:00,2025-10-15 15:45:00+00:00,18.317,0,0
2025-10-15 15:45:00+00:00,2025-10-15 16:00:00+00:00,26.151,0,0
2025-10-15 16:00:00+00:00,2025-10-15 16:15:00+00:00,15.676,0,0
2025-10-15 16:15:00+00:00,2025-10-15 16:30:00+00:00,18.962,0,0
2025-10-15 16:30:00+00:00,2025-10-15 16:45:00+00:00,24.684,0,0
2025-10-15 16:45:00+00:00,2025-10-15 17:00:00+00:00,29.429,0,0
2025-10-15 17:00:00+00:00,2025-10-15 17:15:00+00:00,29.357,0,0
2025-10-15 17:15:00+00:00,2025-10-15 17:30:00+00:00,24.291,0,0
2025-10-15 17:30:00+00:00,2025-10-15 17:45:00+00:00,18.293,0,0
2025-10-15 17:45:00+00:00,2025-10-15 18:00:00+00:00,16.059,0,0
2025-10-15 18:00:00+00:00,2025-10-15 18:15:00+00:00,21.351,0,0
2025-10-15 18:15:00+00:00,2025-10-15 18:30:00+00:00,15.801,0,0
2025-10-15 18:30:00+00:00,2025-10-15 18:45:00+00:00,12.495,0,0
2025-10-15 18:45:00+00:00,2025-10-15 19:00:00+00:00,11.491,0,0
2025-10-15 19:00:00+00:00,2025-10-15 19:15:00+00:00,15.328,0,0
2025-10-15 19:15:00+00:00,2025-10-15 19:30:00+00:00,13.141,0,0
2025-10-15 19:30:00+00:00,2025-10-15 19:45:00+00:00,11.817,0,0
2025-10-15 19:45:00+00:00,2025-10-15 20:00:00+00:00,9.451,0,0
2025-10-15 20:00:00+00:00,2025-10-15 20:15:00+00:00,11.472,0,0
2025-10-15 20:15:00+00:00,2025-10-15 20:30:00+00:00,10.131,0,0
2025-10-15 20:30:00+00:00,2025-10-15 20:45:00+00:00,9.535,0,0
2025-10-15 20:45:00+00:00,2025-10-15 21:00:00+00:00,8.146,0,0
2025-10-15 21:00:00+00:00,2025-10-15 21:15:00+00:00,9.539,0,0
2025-10-15 21:15:00+00:00,2025-10-15 21:30:00+00:00,8.717,0,0
2025-10-15 21:30:00+00:00,2025-10-15 21:45:00+00:00,8.71,0,0
